Review_Title,Review_Text,Review_Location,Product,Length,Word_count,mean_word_length,score,sentiment
Love this,"['love', 'product', 'textur', 'feel', 'almost', 'feel', 'like', 'pleasant', 'refresh', 'orang', 'sent', 'bodi', 'scrub', 'face', 'help', 'remov', 'dead', 'skin', 'cell', 'refresh', 'servic', 'especi', 'fli', 'much', 'import', 'get', 'rid', 'extra', 'junk', 'face', 'mask', 'day', 'need', 'small', 'pinki', 'size', 'amount', 'last', 'year', 'recent', 'purchas', 'new', 'one']",Undisclosed,Multi-Vitamin Thermafoliant,455,94,3.851063829787234,0.7819,1
A+++,"['one', 'best', 'exfoli', 'ever', 'use', 'use', 'twice', 'far', 'alreadi', 'see', 'improv', 'skin', 'textur', 'leav', 'skin', 'soft', 'smooth', 'usag', 'love', 'warm', 'tingl', 'feel', 'get', 'first', 'appli', 'tini', 'bead', 'feel', 'relax', 'massag', 'face', 'littl', 'goe', 'long', 'way', 'last', 'well', 'worth', 'money', 'never', 'without', 'product']",Undisclosed,Multi-Vitamin Thermafoliant,419,83,4.0602409638554215,0.9451,1
The best,"['awesom', 'product', 'recommend']",Undisclosed,Multi-Vitamin Thermafoliant,27,4,6.0,0.3612,1
Makes skin glow and prepares,"['make', 'skin', 'glow', 'prepar', 'moistur', 'anti', 'age', 'product', 'beauti']",Undisclosed,Multi-Vitamin Thermafoliant,86,12,6.25,-0.3182,0
It made my skin extremely,"['made', 'skin', 'extrem', 'happi', 'lighter', 'brighter', 'mose', 'even', 'skin', 'super', 'happi', 'product', 'littl', 'go', 'along', 'way', 'rememb', 'overral', '10', '10']",Undisclosed,Multi-Vitamin Thermafoliant,188,36,4.25,0.7579,1
Awesome,['awesom'],Undisclosed,Multi-Vitamin Thermafoliant,7,1,7.0,0.0,0
This product gives me great,"['product', 'give', 'great', 'result', 'get', 'rid', 'skin', 'impur', 'appli', 'get', 'warm', 'gentl', 'scrub', 'wonder']",Undisclosed,Multi-Vitamin Thermafoliant,149,28,4.357142857142857,0.7184,1
Like a warm hug,"['love', 'use', '3x', 'week', 'use', 'dri', 'face', 'damp', 'face', 'either', 'fine', 'combin', 'oili', 'skin', 'type', 'second', 'put', 'hand', 'appli', 'feel', 'warmth', 'uniqu', 'way', 'burn', 'definit', 'repurchas', 'give', '5', 'star']",Undisclosed,Multi-Vitamin Thermafoliant,287,60,3.8,0.9042,1
Great product!!,"['definit', 'purchas', 'product', 'like', 'way', 'melt', 'skin', 'super', 'rough', 'skin', 'absolut', 'love', 'way', 'make', 'skin', 'feel']",Undisclosed,Multi-Vitamin Thermafoliant,171,34,4.0588235294117645,0.891,1
Skin feels so fresh!,"['use', 'product', 'along', 'side', 'daili', 'microfoli', 'great', 'great', 'job', 'realli', 'clean', 'pour']",Undisclosed,Multi-Vitamin Thermafoliant,114,21,4.476190476190476,0.8979,1
Smoothing,"['get', 'monthli', 'facial', 'use', 'keep', 'skin', 'fresh', 'smooth']",Undisclosed,Multi-Vitamin Thermafoliant,81,17,3.823529411764706,0.3182,1
I have been using this,"['use', 'product', 'skin', 'grate']",Undisclosed,Multi-Vitamin Thermafoliant,54,11,4.0,0.0,0
Multivitamin Thermafoliant,"['love', 'product', 'discov', 'year', 'ago', 'esthetician', 'place', 'busi', 'want', 'continu', 'use', 'freshen', 'facial', 'skin', 'period', 'goe', 'easili', 'smell', 'delight', 'easi', 'wash', 'wonder', 'product', 'dermalogica', 'product', 'use', 'thank', 'mr', 'king']",Undisclosed,Multi-Vitamin Thermafoliant,327,59,4.559322033898305,0.8979,1
This product is like a,"['product', 'like', 'microdermabras', 'treatment', 'use', 'shower', 'scrub', 'neck', 'night', 'serum', 'work', 'perfectli', 'scrub', 'dri', 'appli', 'moistur']",Undisclosed,Multi-Vitamin Thermafoliant,200,36,4.583333333333333,0.3612,1
I'm in Love!,"['love', 'love', 'love', 'must', 'product', 'heat', 'skin', 'sooth', 'microgranul', 'polish', 'face', 'feel', 'soft', 'babi', 'bottom', 'aroma', 'relax', 'feel', 'like', 'got', 'done', 'spa', 'love', 'much', 'want', 'use', 'night', 'day']",Undisclosed,Multi-Vitamin Thermafoliant,292,63,3.6507936507936507,0.9735,1
Skin texture improvement,"['love', 'use', 'damp', 'dri', 'skin', 'use', '6', 'week', 'definit', 'notic', 'improv', 'textur', 'skin', 'makeup', 'wear', 'goe', 'much', 'smoothli', 'amaz', 'product', 'littl', 'bit', 'goe', 'long', 'way']",Undisclosed,Multi-Vitamin Thermafoliant,281,59,3.7796610169491527,0.6369,1
So Amazing,"['skin', 'feel', 'smoother', 'definit', 'recommend']",Florida,Multi-Vitamin Thermafoliant,42,5,7.6,0.3612,1
I won't be without this product.,"['use', 'product', 'twice', 'per', 'week', 'notic', 'skin', 'smoother', 'better', 'condit', 'use']","Hornell, NY",Multi-Vitamin Thermafoliant,108,21,4.190476190476191,0.4404,1
It deserves all the 5 star ratings it's been given,"['liter', 'best', 'exfoli', 'warm', 'amaz', 'perman', 'fave']",USA,Multi-Vitamin Thermafoliant,67,10,5.8,0.8402,1
Amaze-balls :),"['feel', 'sooo', 'good', 'especi', 'warm', 'massag', 'face', 'smell', 'strong', 'kind', 'stuff', 'bother', 'great', 'week', 'make', 'skin', 'soft', 'smooth', 'glassi']","Boston, MA",Multi-Vitamin Thermafoliant,209,39,4.384615384615385,0.9217,1
Smoother skin!,"['make', 'skin', 'look', 'feel', 'smooth']",Murfreesboro,Multi-Vitamin Thermafoliant,43,9,3.888888888888889,0.0,0
My new Holy Grail scrub!,"['dermalogica', 'product', 'alway', 'hit', 'miss', 'glad', 'say', 'product', 'one', 'except', 'second', 'warm', 'sensat', 'appli', 'bit', 'gimmicki', 'use', 'think', 'first', 'continu', 'use', 'start', 'think', 'one', 'qualiti', 'set', 'one', 'apart', 'mani', 'great', 'exfoli', 'tri', 'heat', 'help', 'open', 'pore', 'cours', 'ingredi', 'work', 'open', 'pore', 'part', 'definit', 'retinol', 'aha', 'bha', 'good', 'botan', 'exfoli', 'granul', 'fine', 'mill', 'licoric', 'vitamin', 'c', 'combin', 'acid', 'give', 'fantast', 'brighten', 'effect', 'importantli', 'skin', 'feel', 'perfectli', 'smooth', 'afterward', 'love', 'alway', 'control', 'amount', 'exfoli', 'dri', 'skin', 'work', 'intens', 'add', 'water', 'wish', 'make', 'less', 'intens', 'water', 'add', 'less', '1', 'minut', 'gentli', 'work', 'skin', 'done', 'use', 'small', 'amount', 'need', 'lot', 'mani', 'scrub', 'like', 'fragranc', 'product', 'despit', 'oili', 'consist', 'find', 'add', 'bit', 'hydrat', 'skin', 'sometim', 'oili', 'combin', 'hydrat', 'need', 'slight', 'residu', 'towel', 'dri', 'face', 'disappear', 'pricey', 'ye', 'mention', 'littl', 'goe', 'long', 'way', 'expect', 'last', 'longer', 'expect', 'ulta', 'beauti', 'top', '7', 'must', 'list', '7', 'favorit', 'beauti', 'product', 'time', 'focus', 'mainli', 'purchas', 'ulta', '1', 'hair', 'loss', 'treatment', 'divin', 'herbal', 'hair', 'oil', '2', 'eye', 'cream', 'cliniqu', 'eye', '3', 'lip', 'gloss', 'clarin', 'lip', 'comfort', 'oil', '4', 'makeup', 'remov', 'lancom', 'bi', 'facil', '5', 'pigment', 'anti', 'age', 'serum', 'divin', 'herbal', 'facial', 'treatment', 'serum', '6', 'eyelin', 'ulta', 'beauti', 'gel', 'eyelin', 'pencil', '7', 'moistur', 'lush', 'enzymion']","Miami, FL",Multi-Vitamin Thermafoliant,1998,368,4.432065217391305,0.9779,1
Love it,"['scrub', 'shower', 'wash', 'condit', 'hair', 'leav', 'finish', 'everyth', 'els', 'rins', 'right', 'get']",So Cal,Multi-Vitamin Thermafoliant,135,27,4.037037037037037,0.0,0
AMAZING!!!,"['life', 'changer', 'skin', 'feel', 'good', 'younger', 'use', 'twice', 'week', 'love', 'love', 'love']",New York,Multi-Vitamin Thermafoliant,99,21,3.761904761904762,0.9477,1
Makes my skin so soft!,"['great', 'exfoli', 'product', 'skin', 'immedi', 'feel', 'softer', 'use', 'bit', 'harsher', 'exfoli', 'though', 'use', 'time', 'week']",NJ,Multi-Vitamin Thermafoliant,154,30,4.166666666666667,0.2263,1
I will need a monthly supply,"['far', 'best', 'exfoli', 'ever', 'tri', 'leav', 'skin', 'smooth', 'soft', 'absolut', 'bright', 'truli', 'effect', 'product', 'importantli', 'realli', 'quit', 'gentl', 'use', '3', '4', 'time', 'week', 'pleas']",Dearborn MI,Multi-Vitamin Thermafoliant,253,46,4.521739130434782,0.7964,1
Will definitely order again,"['skin', 'feel', 'clean', 'smooth', 'wash', 'smell', 'good']","Oakland, CA",Multi-Vitamin Thermafoliant,60,12,4.083333333333333,0.6808,1
Not for sensitive skin,"['eczema', 'sensit', 'skin', 'applic', 'mask', 'cheek', 'turn', 'red', 'sadli', 'return']",Virginia,Multi-Vitamin Thermafoliant,119,22,4.454545454545454,0.0,0
I've been using this for years and I love it,"['normal', 'dri', 'skin', 'make', 'face', 'feel', 'fresh', 'vibrant', 'never', 'make', 'face', 'feel', 'dri', 'use', '6', 'year']",Delaware,Multi-Vitamin Thermafoliant,157,34,3.6470588235294117,0.6908,1
Love this,"['face', 'feel', 'smooth', 'use']",PA,Multi-Vitamin Thermafoliant,33,6,4.666666666666667,0.0,0
Use it twice a week for spa feel.,"['squeez', 'small', 'amount', 'palm', 'hand', 'immedi', 'feel', 'warm', 'rub', 'finger', 'togeth', 'gentli', 'massag', 'face', 'neck', 'rins', 'gentli', 'exfoli', 'dead', 'skin', 'feel', 'great', '2', 'time', 'week']",Kilgore TX,Multi-Vitamin Thermafoliant,230,43,4.372093023255814,0.5994,1
LOVE! Favorite exfoliator.,"['use', 'exfoli', 'number', 'year', 'love', 'use', 'shower', 'face', 'cloth', 'everi', 'day', 'keep', 'skin', 'exfoli', 'nice', 'harsh']",Long Beach CA,Multi-Vitamin Thermafoliant,177,37,3.810810810810811,0.6597,1
Polishing !,"['doubl', 'act', 'exfoli', 'amaz', 'enzym', 'awesom', 'way', 'stand', 'polish', 'surfac', 'look', 'get']",Estero florida,Multi-Vitamin Thermafoliant,152,28,4.464285714285714,0.0,0
The most amazing product I've ever used,"['obsess', 'product', 'skin', 'feel', 'amaz', 'use', 'use', 'everi', 'day', 'extrem', 'difficult', 'skin', 'becom', 'warm', 'use', 'face', 'feel', 'awesom', 'use', 'skin', 'feel', 'renew', 'rejuven']","Long Island , New York",Multi-Vitamin Thermafoliant,229,42,4.476190476190476,-0.3818,0
Amazing product!,"['say', 'realli', 'simpl', 'easi', 'use', 'result', 'great', 'skin', 'feel', 'softer', 'right', 'away', 'definit', 'add', 'skincar', 'routin']",LA,Multi-Vitamin Thermafoliant,153,30,4.133333333333334,0.6249,1
Best is Best,"['realli', 'much', 'say', 'need', 'buy', 'tri', 'product', 'gentl', 'yet', 'effect', 'exfoli', 'apposit', 'bad', 'review', 'smell', 'love', 'love', 'earthi', 'bothan', 'smell', 'dermalogica', 'product', 'dermalogica', 'never', 'dissappoint']","Sacramento, CA",Multi-Vitamin Thermafoliant,281,49,4.755102040816326,0.7096,1
Worth the price!,"['use', 'everi', 'day', 'exfoli', 'face', 'great', 'job']","Frisco, TX",Multi-Vitamin Thermafoliant,66,14,3.7857142857142856,0.6249,1
Amazing,"['use', 'dermalogica', 'microfoli', 'year', 'read', 'review', 'thermafoli', 'decid', 'give', 'tri', 'glad', 'love', 'smooth', 'made', 'skin', 'feel', 'far', 'best', 'exfoli', 'ever', 'use', 'go', 'exfoli', 'think', 'would', 'great', 'age', 'particular', 'anyon', 'matur', 'skin']",Scottsdale,Multi-Vitamin Thermafoliant,363,72,4.055555555555555,0.9477,1
have used this for 6 years,"['skin', 'look', 'smoother', 'clearer', 'use', 'l', 'use', 'lx', '2x', 'month']",aeless,Multi-Vitamin Thermafoliant,76,17,3.5294117647058822,0.0,0
Can't get past the smell,"['realli', 'want', 'love', 'one', 'scrub', 'great', 'smell', 'aw', 'use', 'time', 'tri', 'get', 'use', 'return', 'odd', 'especi', 'product', 'use', 'smell', 'great']",DC,Multi-Vitamin Thermafoliant,228,48,3.7708333333333335,0.9081,1
Can't go without!,"['love', 'product', 'much', 'even', 'though', 'scrub', 'releas', 'natur', 'oil', 'dri', 'skin', 'hydrat', 'warm', 'feel', 'pretti', 'cool', 'becom', 'stapl', 'skincar', 'routin']",Houston,Multi-Vitamin Thermafoliant,209,40,4.25,0.8126,1
Love this product,"['love', 'exfoliat', 'extrem', 'dri', 'skin', 'get', 'dead', 'skin']",New York,Multi-Vitamin Thermafoliant,87,17,4.176470588235294,-0.0258,0
Amazing,"['amaz', 'saw', 'felt', 'result', 'one', 'use', 'sinc', 'work', 'well', 'think', 'use', 'around', 'week', 'littl', 'go', 'long', 'way', 'highli', 'recommend']",DC,Multi-Vitamin Thermafoliant,195,42,3.6666666666666665,0.5574,1
I definitely will purchase again!,"['love', 'exfoli', 'scrub', 'actual', 'becom', 'warm', 'massag', 'onto', 'face', 'leav', 'skin', 'feel', 'clean', 'fresh']","Toledo, Ohio",Multi-Vitamin Thermafoliant,126,21,5.0476190476190474,0.8779,1
Yes I would buy it again,"['week', 'wish', 'initi', 'warm', 'effect', 'would', 'last', 'minut']",Southport Nc,Multi-Vitamin Thermafoliant,69,13,4.384615384615385,0.5574,1
I buy this monthly!,"['use', 'morn', 'shower', 'face', 'neck', 'great', 'start', 'day']",Oregon,Multi-Vitamin Thermafoliant,75,16,3.75,0.6249,1
I have used this for years and my skin is still glowing!,"['use', 'daili', 'done', '15', 'year', 'usual', 'day', 'good', 'polish', 'skin', 'need', 'expens', 'procedur', 'inject', 'etc', 'trust', 'tri', 'procedur', 'wast', 'money', 'formula', 'skin', 'product', 'exponenti', 'effect', 'win', 'win', 'skin', 'still', 'glow', 'fresh', '58', 'still', 'get', 'compliment', 'daili', 'ask', 'keep', 'skin', 'gorgeou', 'shock', 'tell', 'peopl', 'age', 'joke']","Seattle, WA",Multi-Vitamin Thermafoliant,520,102,4.107843137254902,0.9571,1
I would buy this again,"['good', 'product']",quakertow pa,Multi-Vitamin Thermafoliant,12,2,5.5,0.4404,1
This product has truly changed my skin!,"['use', '3', 'time', 'week', 'skin', 'look', 'much', 'healthi', 'want', 'tri', 'dermalogica', 'product']","Austin,TX",Multi-Vitamin Thermafoliant,119,25,3.8,0.0772,1
Best,"['best', 'exfoli', 'ever', 'use']",CA LA,Multi-Vitamin Thermafoliant,34,7,4.0,0.6369,1
I use this at least twice a week,"['use', 'product', 'least', '2x', 'week', 'addit', 'cleanser', 'love', 'way', 'warm', 'skin', 'make', 'face', 'feel', 'clean', 'look', 'bright']","Button, YX",Multi-Vitamin Thermafoliant,146,30,3.9,0.8934,1
Looking Fabulous at 50+,"['would', 'never', 'discov', 'product', 'free', 'sampl', 'share', 'made', 'dermalogica', 'purchas', 'sold', 'first', 'usag', 'extra', 'bonu', 'point', 'award', 'dermalogica', 'product', 'scoop', 'full', 'size', 'also', 'use', 'award', 'point', 'lessen', 'blow', 'wallet']","Wilmington, Delaware",Multi-Vitamin Thermafoliant,322,58,4.568965517241379,0.7963,1
Didn't make a difference,"['use', 'product', 'awhil', 'made', 'differ', 'skin', 'buy']","Downers Grove, IL",Multi-Vitamin Thermafoliant,109,22,4.0,0.0,0
A staple in my skin care regimen.,"['great', 'product']",LOUISIANA,Multi-Vitamin Thermafoliant,13,2,6.0,0.6249,1
Leaves face smoothing and refreshed!,"['use', 'shower', 'approx', 'twice', 'weekli', 'use', 'dermalogica', 'special', 'cleans', 'gel', 'like', 'heat', 'element', 'rub', 'face', 'leav', 'face', 'feel', 'smooth', 'refresh']","Gretna, LA",Multi-Vitamin Thermafoliant,193,34,4.705882352941177,0.6369,1
Love it!,"['introduc', 'product', 'recent', 'facial', 'love', 'left', 'skin', 'smooth', 'glow']","Sapulpa, ok",Multi-Vitamin Thermafoliant,110,22,4.045454545454546,0.6369,1
Love,"['best', 'exfoli']",New York,Multi-Vitamin Thermafoliant,16,2,7.5,0.6369,1
Great on many levels!,"['chat', 'ulta', 'skincar', 'consult', 'difficulti', 'dri', 'eczema', 'addl', 'skin', 'recent', 'spend', 'day', 'freez', 'dri', 'windi', 'snow', 'central', 'ny', 'area', 'return', 'florida', 'could', 'get', 'flare', 'face', 'calm', 'among', 'item', 'suggest', 'exfoli', 'test', 'back', 'hand', 'result', 'amaz', 'use', 'coupl', 'week', 'everi', '3', 'day', 'alreadi', 'see', 'overal', 'differ', 'complexion', 'help', 'smooth', 'flake', 'made', 'huge', 'differ', 'bright', 'skin', 'continu', 'use', 'back', 'hand', 'pleas', 'improv', 'show', 'use', 'pea', 'size', 'amount', 'face', 'hand', 'old', 'ladi', 'leather', 'normal', 'fan', 'premium', 'line', 'miracl', 'tube', 'worth', 'everi', 'penni']","Naples, FL",Multi-Vitamin Thermafoliant,936,181,4.176795580110498,0.9682,1
Love this,"['use', 'cleans', 'twice', 'week', 'improv', 'textur', 'make', 'skin', 'glow', 'bit', 'pricey', 'would', 'definit', 'purchas']",Huntsville AL,Multi-Vitamin Thermafoliant,150,27,4.592592592592593,0.0,0
The Best!,"['love', 'mini', 'facial', 'feel', 'get', 'use', 'product', 'wish', 'could', 'use', 'everi', 'day', 'one', 'limit', '2', '3x', 'week', 'everi', 'use', 'skin', 'feel', 'polish', 'oh', 'soft', 'littl', 'goe', 'long', 'way', 'one', 'product', 'truli', 'turn', 'onto', 'dermalogica', '5', 'star', 'doubt']",California,Multi-Vitamin Thermafoliant,302,61,3.9672131147540983,0.6597,1
Love this!,"['scrub', 'amaz', 'skin', 'notic', 'brighter', 'smoother', 'use', 'time', 'week', 'need', 'get', 'great', 'result']","Toronto, ON",Multi-Vitamin Thermafoliant,143,29,3.9655172413793105,0.7717,1
The best scrub I have ever tried!,"['scrub', 'leav', 'skin', 'feel', 'amazingli', 'smooth', 'love', 'warmth', 'feel', 'smell', 'holi', 'grail', 'list']",Michigan,Multi-Vitamin Thermafoliant,140,27,4.222222222222222,0.802,1
Great product,"['use', 'product', 'nearli', 'year', 'get', 'regular', 'peel', 'treatment', 'use', '5', 'day', 'session', 'remov', 'dead', 'skin', 'use', 'everi', '2', 'week', 'night', 'remov', 'dirt', 'pollut', 'skin', 'leav', 'feel', 'soft', 'smooth', 'glow', 'intens', 'rough', 'scrub', 'henc', 'use', 'week', 'apart', 'avoid', 'damag', 'skin', 'get', 'mani', 'compliment', 'skin', 'mainli', 'due', 'scrub', 'leav', 'fresh', 'face', 'glow', 'recommend', 'consult', 'beautician', 'see', 'product', 'suitabl', 'skin']","Melbourne, AUS",Multi-Vitamin Thermafoliant,563,107,4.271028037383178,0.0516,1
Love this Products,"['69', 'year', 'old', 'skin', 'felt', 'good', 'long', 'time', 'need', 'check', 'entir', 'line', 'thank', 'ulta', 'recommend', 'product']","Hilton Head Island, SC.",Multi-Vitamin Thermafoliant,154,31,4.0,0.7845,1
Best scrum ever,['super'],Los Angeles CA,Multi-Vitamin Thermafoliant,5,1,5.0,0.5994,1
Holy Grail,"['dri', 'flaki', 'eczema', 'eye', 'lip', 'area', 'product', 'found', 'remov', 'flake', 'wear', 'makeup', 'without', 'look', 'like', 'food', 'lip', 'pink', 'eye', 'alway', 'keep', 'stock', 'last', 'year', 'per', 'tube', 'price', 'bad', 'long', 'tube', 'last']",Tx,Multi-Vitamin Thermafoliant,306,67,3.582089552238806,-0.6818,0
Great exfoliant!,"['pack', 'full', 'scrubbi', 'lack', 'better', 'word', 'love', 'bit', 'heat', 'use', 'coupl', 'time', 'weak', 'els', 'skin', 'would', 'like', 'becom', 'irrit', 'smell', 'divin']","Athens, GA",Multi-Vitamin Thermafoliant,178,35,4.114285714285714,0.6597,1
Best Exfoliation,"['use', 'sever', 'depart', 'store', 'drug', 'store', 'brand', 'exfoli', 'product', 'alway', 'seem', 'go', 'back', 'one', 'littl', 'pricier', 'worth']","Charlotte, NC",Multi-Vitamin Thermafoliant,153,28,4.5,0.2263,1
Instantly noticeable change,"['dab', 'fingertip', 'circl', 'mildli', 'damp', 'skin', 'add', 'water', 'continu', 'small', 'circular', 'motion', 'rins', 'reveal', 'babi', 'soft']","Ventura, CA",Multi-Vitamin Thermafoliant,149,24,5.25,0.0,0
A must!,"['long', 'time', 'dermalogica', 'user', 'excit', 'tri', 'disappoint', 'cleans', 'first', 'use', 'thermafoli', 'follow', 'moistur', 'skin', 'immedi', 'look', 'radiant', 'felt', 'amaz']",Upstate New York,Multi-Vitamin Thermafoliant,225,37,5.108108108108108,0.1027,1
Terrific Product!,"['clear', 'skin', 'rthequir', 'exfoli', 'one', 'warm', 'skin', 'open', 'pore', 'gentli', 'exfoli', 'use', '2', 'time', 'week', 'everyon', 'comment', 'skin', 'look', '60', 'year', 'age', 'well', 'worth', 'money']","Columbia, SC",Multi-Vitamin Thermafoliant,211,39,4.435897435897436,0.7579,1
Thank you Multivitamin Thermafoliant!,"['best', 'exfoli', 'market', 'use', 'everi', 'morn', 'sinc', 'dermalogica', 'launch', 'year', 'ago', 'noth', 'come', 'close', 'smooth', 'radiant', 'skin', 'better', 'make', 'applic', 'wear']",McLean VA,Multi-Vitamin Thermafoliant,179,28,5.428571428571429,0.8807,1
I love this product,"['feel', 'like', 'rose', 'petal', 'u', 'put', 'leav', 'face', 'feel', 'normal', 'greasi']",Kent ohii,Multi-Vitamin Thermafoliant,83,17,3.9411764705882355,0.3612,1
This is amazing stuff,"['use', 'everi', 'day', 'shower', 'use', 'dermalogica', 'calm', 'cleanser', 'sensit', 'skin', 'small', 'amount', '1', '4', 'squeez', 'get', 'rub', 'finger', 'onto', 'forehead', 'nose', 'chin', 'face', 'feel', 'smooth', 'afterward', 'grit', 'fine', 'feel', 'like', 'someth', 'without', 'harsh', 'tri', 'powder', 'exfoli', 'brand', 'okay', 'went', 'back', 'bomb']",Neenah WI,Multi-Vitamin Thermafoliant,444,80,4.5625,0.6914,1
One of My Favorites!,"['use', 'product', 'two', 'three', 'time', 'week', 'great', 'exfoli', 'bead', 'gentl', 'skin', 'especi', 'love', 'scent', 'geranium', 'oil', 'heat', 'activ', 'featur', 'nice', 'touch', 'well']",Los Angeles,Multi-Vitamin Thermafoliant,211,41,4.170731707317073,0.9217,1
From a Picky Skeptic to One Who Tells You to Go Get One,"['alright', 'guy', 'picki', 'tire', 'get', 'skin', 'care', 'hype', 'overpr', 'brand', 'name', 'charg', 'name', 'drug', 'store', 'product', 'hit', 'miss', 'back', 'review', 'went', 'ulta', 'dri', 'flaki', 'skin', 'say', 'dri', 'flaki', 'dessert', 'pictur', 'foundat', 'could', 'realli', 'see', 'bad', 'combin', 'skin', 'oili', 'zone', 'dri', 'around', 'nose', 'chin', 'also', 'templ', 'rest', 'normal', 'amaz', 'girl', 'listen', 'reason', 'gave', 'dermalogica', 'tri', 'purchas', 'gel', 'cleanser', 'thermafoli', 'oil', 'free', 'face', 'lotion', 'though', 'like', 'bring', 'back', 'dilig', 'part', 'start', 'immedi', 'guy', 'day', 'four', 'blown', 'away', 'day', 'four', 'put', 'foundat', 'saw', 'mayb', 'two', 'littl', 'spot', 'dryness', 'definit', 'flake', 'thermafoli', 'feel', 'amaz', 'use', 'put', 'skin', 'water', 'warm', 'feel', 'like', 'littl', 'spa', 'day', 'face', 'grit', 'perfect', 'size', 'scratch', 'face', 'perfect', 'job', 'exfoli', 'face', 'much', 'dead', 'skin', 'face', 'believ', 'saw', 'quick', 'turnaround', 'late', 'thirti', 'use', 'product', 'three', 'mention', 'around', 'three', 'week', 'skin', 'never', 'look', 'better', 'know', 'price', 'product', 'last', 'quit', 'long', 'time', 'like', 'like', 'shop', 'onlin', 'hope', 'review', 'help', 'get', 'chanc', 'stop', 'ulta', 'store', 'ask', 'give', 'tini', 'drop', 'feel', 'warm', 'exfoli', 'top', 'hand']",Spartanburg SC,Multi-Vitamin Thermafoliant,1780,359,3.9610027855153205,0.969,1
